date,open,high,low,close,Adj Close,volume
2014-03-28,1935.900024,1956.550049,1920.099976,1931.400024,1846.708862,326409
2014-03-31,1937.949951,1980,1925,1971.75,1885.289673,437613
2014-04-01,1976,1980,1922.099976,1930.849976,1846.182983,288560
2014-04-02,1935,1948.699951,1922.849976,1933.199951,1848.430054,268932
2014-04-03,1940,1964.400024,1927,1939.699951,1854.644897,307539
2014-04-04,1940,1950,1917.150024,1927.199951,1842.692993,195927
2014-04-07,1925,1936,1872,1904.949951,1821.418579,319401
2014-04-09,1890,1940,1876,1932.5,1847.76062,698363
2014-04-10,1933,1973.5,1916.099976,1959.949951,1874.006958,486855
2014-04-11,1941,1948.699951,1923.150024,1935.699951,1850.820313,504763
2014-04-15,1924.300049,1948.599976,1904,1927.199951,1842.692993,228758
2014-04-16,1929.25,1964.800049,1926.449951,1935.25,1850.390015,371554
2014-04-17,1937.5,1961.5,1915.900024,1951.349976,1865.78418,337629
2014-04-21,1953.449951,2001,1953.449951,1988.300049,1901.114014,481905
2014-04-22,1998.949951,2006.849976,1967,1975.599976,1888.970703,323792
2014-04-23,1984.900024,1994,1969,1982.050049,1895.137939,398691
2014-04-24,1982.050049,1982.050049,1982.050049,1982.050049,1895.137939,0
2014-04-25,1990,1994,1917,1956.199951,1870.421509,1064921
2014-04-28,1950,1966.800049,1936.949951,1950.449951,1864.923706,258675
2014-04-29,1955,1961,1910.300049,1916.5,1832.46228,335612
2014-04-30,1921.099976,1940.800049,1911,1923,1838.677124,243902
2014-05-02,1895,1908.699951,1880.050049,1883.400024,1800.813721,324650
2014-05-05,1883,1916.400024,1866,1897.849976,1814.630127,352889
2014-05-06,1899,1916.050049,1883,1910.25,1826.48645,239206
2014-05-07,1905.199951,1907.199951,1878.099976,1881.25,1798.758057,246112
2014-05-08,1888,1900,1876.199951,1896.599976,1813.434814,180796
2014-05-09,1880,1983.75,1880,1974.849976,1888.25354,457287
2014-05-12,1975,2064.850098,1965.050049,2049.899902,1960.012817,555623
2014-05-13,2080,2120,2042.550049,2090.350098,1998.689087,528807
2014-05-14,2092,2120,2059.5,2085.199951,1993.764526,329237
2014-05-15,2082,2127,2078,2117.850098,2024.983398,441637
2014-05-16,2200,2318.5,2140.100098,2152.149902,2057.779053,808438
2014-05-19,2190,2250,2190,2214.649902,2117.53833,490566
2014-05-20,2222,2236.800049,2182.550049,2194,2097.794189,225127
2014-05-21,2201,2209.949951,2166,2169.199951,2074.081055,186665
2014-05-22,2204.949951,2287,2204.949951,2264.800049,2165.489502,679922
2014-05-23,2278.699951,2403,2265.350098,2385.850098,2281.231445,397790
2014-05-26,2407.5,2505,2314.050049,2341.300049,2238.635254,778712
2014-05-27,2345.949951,2368,2289,2302.050049,2201.105957,241821
2014-05-28,2290,2360.300049,2285.25,2309.949951,2208.659668,352579
2014-05-29,2303.100098,2337.699951,2255.050049,2305.850098,2204.739502,352983
2014-05-30,2314.149902,2339.949951,2254,2271.800049,2172.182617,189180
2014-06-02,2270,2340.350098,2270,2324.300049,2222.380615,246577
2014-06-03,2344.699951,2356.800049,2310,2336.850098,2234.380127,372134
2014-06-04,2339.300049,2393.050049,2338,2372.050049,2268.036865,296026
2014-06-05,2410,2427,2367.149902,2381.199951,2276.785645,553410
2014-06-06,2402,2412.899902,2380,2392.050049,2287.159424,252012
2014-06-09,2415,2449,2387.050049,2435.149902,2328.369385,315081
2014-06-10,2475,2484,2411,2464.300049,2356.241455,559445
2014-06-11,2470,2482.5,2433,2448.550049,2341.182373,395488
2014-06-12,2420,2488.350098,2406.75,2480.850098,2372.065918,446513
2014-06-13,2485,2496,2393.550049,2403.350098,2297.964355,328108
2014-06-16,2399,2409,2360.5,2381.149902,2276.737305,225806
2014-06-17,2388,2422.5,2381,2414.449951,2308.577393,190284
2014-06-18,2415,2449,2400,2435,2328.226318,501190
2014-06-19,2441,2449,2371,2380.050049,2275.685791,305893
2014-06-20,2363.25,2397.350098,2362,2366.399902,2262.634277,135952
2014-06-23,2392,2394.949951,2351.050049,2380.300049,2275.925049,158501
2014-06-24,2390,2422,2389.199951,2414.600098,2308.720947,217974
2014-06-25,2414.949951,2528,2391.100098,2471,2362.647949,430866
2014-06-26,2485,2503.949951,2437.5,2486.899902,2377.850586,539042
2014-06-27,2480.050049,2480.050049,2440,2454.699951,2347.062256,151990
2014-06-30,2454.949951,2469.5,2428.199951,2439.350098,2332.385742,240672
2014-07-01,2453.800049,2605.399902,2446.600098,2583.800049,2470.501465,1505073
2014-07-02,2593.800049,2665,2568.25,2641.949951,2526.101563,775548
2014-07-03,2650,2662,2615,2629.899902,2514.580078,395691
2014-07-04,2627,2654.300049,2616.649902,2642.5,2526.627441,346996
2014-07-07,2649,2660,2618.600098,2638.850098,2523.137695,252391
2014-07-08,2660,2661.149902,2578,2589.649902,2476.095215,325370
2014-07-09,2607,2607,2492.199951,2516.449951,2406.10498,406355
