date,open,high,low,close,Adj Close,volume
2015-02-20,1083,1089.900024,1068.5,1073.050049,1042.741455,1551506
2015-02-23,1077.099976,1081.550049,1062,1067.5,1037.3479,1395391
2015-02-24,1070.300049,1071,1057.099976,1067.650024,1037.493896,1461572
2015-02-25,1070,1074.800049,1050,1052.449951,1022.723206,1162131
2015-02-26,1053.650024,1056,1035.099976,1038.150024,1008.827026,3106736
2015-02-27,1045.449951,1058.550049,1045.449951,1054,1024.22937,2565446
2015-02-28,null,null,null,null,null,null
2015-03-02,1080.349976,1099,1068,1082.550049,1051.973022,3596308
2015-03-03,1086.449951,1092,1077.050049,1083.349976,1052.750366,1507337
2015-03-04,1105,1109.300049,1060,1065.300049,1035.210327,3069406
2015-03-05,1065,1090,1062.5,1085.099976,1054.450928,2425613
2015-03-09,1077.050049,1081.800049,1056,1059,1029.088135,1438952
2015-03-10,1062,1062.25,1045,1052.550049,1022.820496,1283709
2015-03-11,1050.900024,1061.900024,1050,1056.449951,1026.610229,1366384
2015-03-12,1060.099976,1063.900024,1051.099976,1054.599976,1024.812378,1882709
2015-03-13,1060,1064,1034.599976,1042.650024,1013.199951,1356695
2015-03-16,1045,1057.900024,1042.5,1051.550049,1021.848633,1337193
2015-03-17,1060,1065.900024,1042.849976,1058.050049,1028.165039,1342326
2015-03-18,1060.150024,1071.900024,1053.199951,1063.550049,1033.509644,1287083
2015-03-19,1071,1073.800049,1048.699951,1052.199951,1022.480225,1343393
2015-03-20,1051,1059.5,1045.949951,1055.900024,1026.075684,1620809
2015-03-23,1055.949951,1059.400024,1046,1047.75,1018.155884,1361685
2015-03-24,1043.300049,1057,1035.449951,1037.949951,1008.63269,2243391
2015-03-25,1040.050049,1046.699951,1031.099976,1034.25,1005.037231,2652225
2015-03-26,1026.900024,1032.199951,1002.099976,1006.950012,978.508423,8950155
2015-03-27,1014.950012,1023.549988,1008.099976,1014.650024,985.990845,2710224
2015-03-30,1020,1039,1012.799988,1036.900024,1007.612366,1738786
2015-03-31,1039.900024,1039.900024,1014.849976,1022.700012,993.813416,1490564
2015-04-01,1026.099976,1036.849976,1013,1033.25,1004.065491,961049
2015-04-06,1035,1036.849976,1019.799988,1031.949951,1002.802185,1787793
2015-04-07,1033.25,1038.199951,1023.650024,1032.75,1003.57959,1549268
2015-04-08,1040.050049,1042.449951,1030.050049,1035.550049,1006.300476,1026536
2015-04-09,1038.25,1059,1030,1056.099976,1026.270142,1750696
2015-04-10,1053,1053,1034.849976,1042.650024,1013.199951,1529831
2015-04-13,1040,1046.300049,1034.800049,1038.800049,1009.458801,1140809
2015-04-15,1040,1048.699951,1025.199951,1031.650024,1002.510681,1223499
2015-04-16,1028,1033.550049,1018,1029.650024,1000.567139,1402530
2015-04-17,1025.099976,1027.849976,1016.049988,1018.25,989.489136,1012253
2015-04-20,1020,1025,1002.599976,1005.099976,976.710571,1297220
2015-04-21,1005,1014.400024,995.599976,1003,974.669983,1627686
2015-04-22,1006.5,1021,993.5,1013.099976,984.484558,1691484
2015-04-23,1020.049988,1024.199951,1006.099976,1013.5,984.873352,2406957
2015-04-24,1018.900024,1019,1000.349976,1006.450012,978.022522,1801311
2015-04-27,1006.950012,1012.5,996,1005.450012,977.050659,1842676
2015-04-28,999.549988,1011.450012,990.099976,1004.549988,976.176147,1985527
2015-04-29,1004,1009.5,988,993.150024,965.098145,1965891
2015-04-30,991,995,979.049988,988.799988,960.870972,3785921
2015-05-04,994.049988,1009.5,992,1000.950012,972.677856,785362
2015-05-05,999.049988,1003.900024,985.849976,987.650024,959.753479,1284501
2015-05-06,987.5,987.5,965.5,970.599976,943.185059,2751924
2015-05-07,968,970,944.200012,951.299988,924.430237,2934166
2015-05-08,961.5,987.799988,955.400024,982,954.263,2892983
2015-05-11,986.049988,992.75,974.049988,990.299988,962.328552,1682836
2015-05-12,990,990,967,971.950012,944.496887,2776892
2015-05-13,975.849976,993.400024,971.599976,990.25,962.279968,1947962
2015-05-14,989,994.849976,974,991.049988,963.057434,1113797
2015-05-15,994.900024,997.549988,984.200012,990.099976,962.134277,2038406
2015-05-18,996,1012,992,1009.849976,981.326355,1428326
2015-05-19,1006.349976,1018,998.099976,1007.549988,979.09137,1196587
2015-05-20,1009.650024,1026.800049,1009.549988,1024.050049,995.125427,1002210
2015-05-21,1024,1030,1015.099976,1024.699951,995.756897,983595
2015-05-22,1024.699951,1029,1018.349976,1024.300049,995.368347,1172384
2015-05-25,1028.400024,1031,1017.599976,1023.549988,994.639465,1092265
2015-05-26,1024.449951,1030.199951,1018.049988,1027.400024,998.380676,1226586
2015-05-27,1023.799988,1040,1021.400024,1038.150024,1008.827026,804648
2015-05-28,1039.050049,1043.699951,1022.200012,1029.400024,1000.324219,2390290
2015-05-29,1029.949951,1054,1027.150024,1050.550049,1020.876953,1264670
2015-06-01,1048.949951,1056,1031,1036.199951,1006.932129,960330
2015-06-02,1038.400024,1040.300049,1004.900024,1008.799988,980.306091,1181502
2015-06-03,1009,1017,998,1005.549988,977.147827,1456208
2015-06-04,1008.849976,1017.849976,995,1014.950012,986.282349,1389397
2015-06-05,1010.25,1018.5,1002.5,1011.75,983.172729,1688465
2015-06-08,1004.25,1012.25,995.549988,1003.450012,975.107178,952999
2015-06-09,1005,1006,997.099976,1001.849976,973.552307,1510065
2015-06-10,998,1019,997,1015.599976,986.914001,1996562
2015-06-11,1017.599976,1018.549988,994.700012,1000.200012,971.949036,2273544
2015-06-12,1001,1010.849976,990.150024,1009.150024,980.64624,1632086
2015-06-15,1002,1013.75,1000,1005.200012,976.8078,1499957
2015-06-16,1000,1010.450012,997.049988,1008.400024,979.917358,1502631
2015-06-17,1009,1013.5,999.5,1004.700012,976.32196,2421567
2015-06-18,1005.900024,1023.799988,1002.25,1019.599976,990.801025,2107929
2015-06-19,1024.800049,1034.949951,1013.150024,1030.5,1001.393127,935581
2015-06-22,1032.099976,1056.900024,1028.5,1047.150024,1017.572876,1362413
2015-06-23,1052,1061.199951,1042.5,1052.099976,1022.383057,1413795
2015-06-24,1054,1057.800049,1042.699951,1045.800049,1016.261108,1566849
2015-06-25,1048.25,1070.849976,1042.650024,1065,1034.918701,4143392
2015-06-26,1067,1070.949951,1051.5,1062.849976,1032.829224,1411876
2015-06-29,1044.900024,1061.75,1030.5,1056.650024,1026.804443,1621959
2015-06-30,1052.25,1072,1048,1067.150024,1037.007935,1822534
2015-07-01,1061.349976,1077,1060.050049,1072.349976,1042.061035,1242797
2015-07-02,1065,1067.699951,1055.650024,1058.199951,1036.039917,1120861
2015-07-03,1054.050049,1076.150024,1054.050049,1074.25,1051.753662,1009822
2015-07-06,1064.050049,1085,1060.25,1083.5,1060.810059,816945
2015-07-07,1078.5,1091.5,1078.5,1086.849976,1064.089844,1035368
2015-07-08,1079.099976,1080.599976,1066,1068.849976,1046.466797,1350169
2015-07-09,1062.699951,1076.900024,1060.099976,1074.050049,1051.557983,699491
2015-07-10,1069.800049,1095,1068.5,1090.75,1067.908325,1225022
2015-07-13,1085,1105.900024,1085,1096.150024,1073.19519,1769021
2015-07-14,1095.5,1101.900024,1086,1091.849976,1068.985107,1418529
2015-07-15,1093,1101.449951,1090.800049,1096.699951,1073.733521,962351
2015-07-16,1098.800049,1119,1098.099976,1114.699951,1091.356689,1827606
2015-07-17,1119.400024,1121.75,1105.599976,1110.550049,1087.293701,877747
2015-07-20,1115.949951,1119,1107,1115.25,1091.895142,1137817
2015-07-21,1116.550049,1128,1093.099976,1098.050049,1075.05542,2757034
2015-07-22,1096.400024,1117.050049,1088.650024,1114.400024,1091.062988,1821600
2015-07-23,1112.900024,1116.699951,1100.099976,1107.900024,1084.699097,1270793
2015-07-24,1103.150024,1115,1100.5,1107.849976,1084.650146,1190252
2015-07-27,1103.900024,1104.5,1070,1095.849976,1072.901367,832143
2015-07-28,1094,1113.900024,1092.449951,1108.5,1085.286499,1586418
2015-07-29,1105.099976,1117.900024,1105.050049,1108.349976,1085.139648,985758
2015-07-30,1107,1117,1101.099976,1110.550049,1087.293701,2365547
2015-07-31,1115.599976,1121,1103,1111.650024,1088.370605,1412375
2015-08-03,1112.75,1117.5,1093.449951,1095.400024,1072.460815,1086432
2015-08-04,1098.099976,1102,1081.949951,1086.449951,1063.698242,1347732
2015-08-05,1092.150024,1097.699951,1085.199951,1092.199951,1069.327881,1030695
2015-08-06,1091.900024,1101.349976,1085.449951,1095.949951,1072.999268,935928
2015-08-07,1093.949951,1097.5,1088.599976,1092.650024,1069.768555,806785
2015-08-10,1095,1105.949951,1088,1094.650024,1071.726563,988594
2015-08-11,1095.050049,1098.849976,1084.25,1094.699951,1071.775391,681922
2015-08-12,1088.400024,1094.900024,1067.699951,1070.449951,1048.033325,1501435
2015-08-13,1077,1082.699951,1066.599976,1077.550049,1054.984619,866263
2015-08-14,1083.099976,1103.650024,1079.900024,1101.800049,1078.726807,900415
2015-08-17,1099.050049,1101.800049,1075.800049,1091.5,1068.642578,625053
2015-08-18,1091.599976,1096.099976,1078.449951,1086.349976,1063.60022,464329
2015-08-19,1084.849976,1087,1075,1081.849976,1059.194458,751144
2015-08-20,1068,1084.75,1068,1074.699951,1052.194214,761213
2015-08-21,1064,1072.949951,1051,1061.300049,1039.074951,1939743
2015-08-24,1044.699951,1044.699951,1011.25,1019.049988,997.709717,3671582
2015-08-25,1024.699951,1032.300049,1005.700012,1018.450012,997.122253,3086980
2015-08-26,1017.400024,1029,1009,1013.5,992.27594,1393250
2015-08-27,1025,1034.449951,1009.099976,1022.099976,1000.695862,3468358
2015-08-28,1031.050049,1042.75,1019.400024,1027.949951,1006.423279,1388284
2015-08-31,1021.099976,1032.900024,1015.549988,1027.449951,1005.933777,860365
2015-09-01,1021.299988,1021.299988,993,1000.099976,979.156494,2617286
2015-09-02,1005.099976,1013.950012,985,995.150024,974.310242,2170422
2015-09-03,1002.299988,1015,999,1010.299988,989.143005,1626842
2015-09-04,1002.200012,1006,980,996.049988,975.191345,2851148
2015-09-07,1001,1009.799988,980,984.450012,963.834351,1345435
2015-09-08,986.700012,1010,977,1004.049988,983.023804,1861122
2015-09-09,1014.5,1025,1005,1016.299988,995.017273,1638280
2015-09-10,1003,1016.950012,996.299988,1011,989.828308,1115935
2015-09-11,1014.5,1020,1006.799988,1010.5,989.338806,1075440
2015-09-14,1008.849976,1022.299988,1003.5,1019.700012,998.34613,1265086
2015-09-15,1017.950012,1019.650024,1008.099976,1013.150024,991.933289,1083182
2015-09-16,1018.900024,1028.099976,1011.549988,1023.349976,1001.919678,1063513
2015-09-18,1035,1062,1031.150024,1049.75,1027.766846,1960292
2015-09-21,1037.949951,1055,1036.349976,1052.949951,1030.899658,1069172
2015-09-22,1050.050049,1060,1025.300049,1030.650024,1009.066772,1506303
2015-09-23,1019.200012,1053.449951,1018.650024,1049.199951,1027.228271,1290288
2015-09-24,1047,1054,1036,1051.400024,1029.382202,2063209
2015-09-28,1055,1060,1043.099976,1046.400024,1024.487061,1444277
2015-09-29,1032,1073.900024,1025.099976,1064.800049,1042.501709,2604710
2015-09-30,1068,1073,1061.349976,1068.800049,1046.417969,2256949
2015-10-01,1075.199951,1076.900024,1059.349976,1067.650024,1045.291992,1258697
2015-10-05,1077.199951,1104.800049,1077.199951,1098.349976,1075.348999,2013343
2015-10-06,1107,1107.900024,1083,1085.949951,1063.20874,1189741
2015-10-07,1088,1098.349976,1083.349976,1087.75,1064.971069,1096567
2015-10-08,1088.099976,1090.699951,1075.400024,1083.099976,1060.418457,970477
2015-10-09,1095,1095,1080.199951,1086.150024,1063.404541,860807
2015-10-12,1087.699951,1095.5,1077.800049,1080.550049,1057.921997,554335
2015-10-13,1075.550049,1082.150024,1073.199951,1076.349976,1053.809692,455913
2015-10-14,1068.800049,1086.5,1067.050049,1084.75,1062.033936,687287
2015-10-15,1085.699951,1096.5,1081,1084.150024,1061.446533,981488
2015-10-16,1090,1101.5,1085,1100.050049,1077.013428,1210922
2015-10-19,1100,1102.099976,1094.300049,1097.800049,1074.810547,663555
2015-10-20,1098,1102.900024,1091.199951,1094.900024,1071.971436,962839
2015-10-21,1098.900024,1104,1085,1095,1072.069214,1818301
2015-10-23,1099.449951,1113.699951,1096,1108.5,1085.286499,1116762
2015-10-26,1113.949951,1114.199951,1097,1101.5,1078.433105,1221996
2015-10-27,1095.550049,1114,1095.550049,1110.900024,1087.63623,2246008
2015-10-28,1105.050049,1124,1105.050049,1111.5,1088.223755,1923690
2015-10-29,1110,1114.5,1100,1103.550049,1080.440186,1675592
2015-10-30,1102,1112,1090.449951,1099.599976,1076.572754,2024365
2015-11-02,1095.050049,1095.900024,1076.5,1083.099976,1060.418457,789138
2015-11-03,1090.949951,1092,1079.199951,1084.900024,1062.180786,637148
2015-11-04,1090.050049,1098.099976,1078.25,1081.699951,1059.047607,674111
2015-11-05,1078.5,1083,1069.5,1079.849976,1057.23645,899238
2015-11-06,1080.699951,1089,1075.25,1080.900024,1058.264526,1470251
2015-11-09,1058,1069.650024,1051,1064.800049,1042.501709,2857358
2015-11-10,1060.050049,1065,1052.449951,1054.599976,1032.515259,1100645
2015-11-13,1049.400024,1055,1041,1052.050049,1030.018677,985007
2015-11-16,1048.75,1065,1045.25,1060.949951,1038.732178,1183683
2015-11-17,1063.300049,1063.800049,1051.199951,1060.800049,1038.585449,641851
2015-11-18,1061.699951,1065.849976,1046.300049,1048.599976,1026.640869,611680
2015-11-19,1055,1070.949951,1049.599976,1068.900024,1046.515869,819420
2015-11-20,1064.900024,1080.25,1060,1070.849976,1048.424927,1162040
2015-11-23,1074,1075.5,1059.050049,1066.050049,1043.725464,852070
2015-11-24,1065.25,1073.5,1062.099976,1064.349976,1042.061035,1000563
2015-11-26,1059,1067,1051.099976,1063.949951,1041.669434,2197871
2015-11-27,1064.849976,1082.199951,1060.949951,1079.400024,1056.796021,1731268
2015-11-30,1079.199951,1081,1069.699951,1077.75,1055.18042,1311944
2015-12-01,1077.050049,1084.900024,1073.5,1083,1060.320557,473833
2015-12-02,1090,1092.699951,1071.849976,1077.800049,1055.229492,640571
2015-12-03,1072.5,1081,1067.300049,1076.75,1054.201294,951928
2015-12-04,1073.599976,1073.599976,1056,1058.900024,1036.72522,1464957
2015-12-07,1068.199951,1071.099976,1061.099976,1061.949951,1039.711304,1453702
2015-12-08,1061,1061.900024,1047,1049.25,1027.277344,1225665
2015-12-09,1047.099976,1057,1044.849976,1047.449951,1025.515015,972654
2015-12-10,1045,1063.199951,1042.300049,1060.599976,1038.389648,1628585
2015-12-11,1060,1060.599976,1042,1046.349976,1024.437988,758480
2015-12-14,1041,1059.849976,1040.099976,1055.050049,1032.955933,1469504
2015-12-15,1053,1062.449951,1045.300049,1059.449951,1037.263672,1139354
2015-12-16,1063,1073.349976,1059.349976,1067.300049,1044.949463,1710692
2015-12-17,1073.900024,1084,1065,1080.25,1057.628052,1219503
2015-12-18,1085,1085,1068.5,1073,1050.529907,793032
2015-12-21,1071.75,1079.900024,1069.050049,1075.400024,1052.879761,774375
2015-12-22,1074.5,1076.5,1064,1066.449951,1044.117065,607384
2015-12-23,1072.599976,1077.949951,1069.150024,1074.099976,1051.606812,753492
2015-12-24,1076.199951,1076.400024,1068.300049,1074,1051.509033,536588
2015-12-28,1074,1079.900024,1067.75,1077.25,1054.690796,1938857
2015-12-29,1078.949951,1079.849976,1071.300049,1077.949951,1055.376221,1057903
2015-12-30,1080,1081.949951,1072.550049,1074.300049,1051.802856,528140
2015-12-31,1075,1084.900024,1075,1082.150024,1059.488281,2322502
2016-01-01,1082.400024,1090.25,1076.150024,1088.75,1065.950195,798769
2016-01-04,1084,1084,1068.099976,1070.5,1048.082275,1296884
2016-01-05,1070.199951,1074.800049,1061.349976,1062.400024,1040.151978,790218
2016-01-06,1056.650024,1076.75,1056.650024,1067.099976,1044.753418,1041384
2016-01-07,1060.099976,1064.900024,1049.699951,1056.199951,1034.081665,1513857
2016-01-08,1061.949951,1064.5,1057.25,1062.349976,1040.103027,872089
2016-01-11,1052.050049,1061,1045.300049,1058.599976,1036.431396,822228
2016-01-12,1063.900024,1063.900024,1043.5,1046.949951,1025.025391,1064684
2016-01-13,1052,1062.75,1037,1060.150024,1037.949097,1128787
2016-01-14,1050.150024,1057.400024,1039.5,1049.75,1027.766846,1569796
2016-01-15,1048,1055.449951,1038.099976,1042.150024,1020.325928,1354315
2016-01-18,1035.650024,1041.449951,1021,1025.849976,1004.36731,1623847
2016-01-19,1027.199951,1037.550049,1026.300049,1035.800049,1014.10907,1601303
2016-01-20,1025,1108,1007.900024,1018.299988,996.975403,2390897
2016-01-21,1021,1033.25,1013.400024,1023,1001.576965,1575201
2016-01-22,1025.699951,1044.25,1022.049988,1030.300049,1008.724182,1059071
2016-01-25,1039.949951,1046.699951,1033.050049,1041.150024,1019.346863,2535971
2016-01-27,1048.449951,1048.699951,1033,1035.650024,1013.962097,1009867
2016-01-28,1039,1046.900024,1030,1031.699951,1010.094788,2487993
2016-01-29,1035.199951,1054.949951,1035.199951,1049.849976,1027.864746,1340046
2016-02-01,1058,1067,1053.699951,1059.75,1037.557373,1152371
2016-02-02,1065,1065.25,1050.199951,1053.800049,1031.732056,1632157
2016-02-03,1044.5,1051.400024,1042,1043.849976,1021.990417,1212561
2016-02-04,1048,1054.900024,1045.550049,1049.199951,1027.228271,1418998
2016-02-05,1052.800049,1063.800049,1045.599976,1055.25,1033.151611,1880976
2016-02-08,1055,1058,1030.300049,1035.849976,1014.157898,870481
2016-02-09,1026.699951,1031.550049,1020.650024,1026.050049,1004.563171,1383865
2016-02-10,1023.900024,1030.150024,1010.099976,1012.950012,991.737427,1920570
2016-02-11,1010,1013,968.200012,975.299988,954.875854,2200900
2016-02-12,979,986.450012,966,971.400024,951.057556,3135536
2016-02-15,980,988.25,971.099976,973.599976,953.211548,2728240
2016-02-16,981.5,982,962,973.450012,953.064636,1784024
2016-02-17,976.900024,979.900024,959,974.900024,954.484314,1875981
2016-02-18,986,991.25,977,989.450012,968.729614,1699964
2016-02-19,988.75,992.599976,973.5,989.299988,968.582703,832165
2016-02-22,983,996,983,988.75,968.04425,1000599
2016-02-23,984.900024,985.5,966,970.049988,949.73584,1519580
2016-02-24,960,962.900024,946.400024,949.599976,929.71405,1615867
2016-02-25,954,957.25,938.200012,942.650024,922.909668,2115799
2016-02-26,950,971,945,961,940.875366,1552347
2016-02-29,961.099976,982.599976,928,971.849976,951.498108,2203188
2016-03-01,974.950012,986.75,971.849976,984.150024,963.540588,1080640
2016-03-02,998,1010.900024,995,1007.200012,986.107849,1589744
2016-03-03,1010.75,1020,1010,1015.849976,994.57666,1152600
2016-03-04,1015.450012,1024.900024,993.099976,1020.549988,999.178284,1426156
2016-03-08,1024,1024,1009.5,1014.150024,992.912354,478422
2016-03-09,1013,1029.900024,1006.75,1024.800049,1003.339355,1632043
2016-03-10,1024.800049,1025.75,1010.099976,1021.25,999.863647,667848
2016-03-11,1019.900024,1030.800049,1013,1028.699951,1007.157593,1182714
2016-03-14,1028,1037.949951,1025.25,1027.550049,1006.031738,752164
2016-03-15,1027.900024,1033.400024,1021.650024,1026.699951,1005.199463,1922509
2016-03-16,1027,1034.25,1018.950012,1030.449951,1008.870911,1200887
2016-03-17,1034.949951,1039,1011.150024,1018.400024,997.073364,1278371
2016-03-18,1022.950012,1032,1015.349976,1028.400024,1006.863953,1033767
2016-03-21,1033,1047.349976,1032.25,1045.599976,1023.703735,1329699
2016-03-22,1046.5,1056.599976,1040.699951,1053.849976,1031.781006,1030066
2016-03-23,1053.050049,1053.050049,1040.550049,1049.349976,1027.375122,2116075
2016-03-28,1045,1053,1041.650024,1047.5,1025.563965,2817717
2016-03-29,1047.5,1059.5,1044.25,1053.800049,1031.732056,1683488
2016-03-30,1058,1069.900024,1053.900024,1064.949951,1042.648438,1953595
2016-03-31,1066.849976,1078.900024,1065.050049,1071.150024,1048.71875,5020098
2016-04-01,1068.800049,1076.400024,1056.800049,1064.449951,1042.158936,1289662
2016-04-04,1065.199951,1072.800049,1064,1069.050049,1046.66272,1544990
2016-04-05,1069,1076.900024,1055.650024,1057.449951,1035.305542,1665757
2016-04-06,1061,1066.949951,1056.75,1061.5,1039.270752,1073844
2016-04-07,1064,1064.75,1047.050049,1055.5,1033.396484,977923
2016-04-08,1055,1063.349976,1054.25,1059.349976,1037.165649,740699
2016-04-11,1060.300049,1074.099976,1042.849976,1070.949951,1048.522827,1012405
2016-04-12,1069.599976,1071,1059.25,1063,1040.73938,1235370
2016-04-13,1072,1084.949951,1069.5,1081.75,1059.096802,1243651
2016-04-18,1083.5,1092,1071.599976,1087.800049,1065.02002,1029267
2016-04-20,1091.900024,1100,1083.550049,1097.849976,1074.859497,955338
2016-04-21,1095,1105.150024,1089,1091.150024,1068.299927,2047932
2016-04-22,1089.5,1100.849976,1085.199951,1092.150024,1069.278931,1952330
2016-04-25,1100,1100,1084.5,1093.25,1070.355957,1390490
2016-04-26,1095,1115,1092.5,1113.849976,1090.524536,1763449
2016-04-27,1109.849976,1125,1109,1124.199951,1100.657593,1440909
2016-04-28,1124.199951,1136.699951,1110.349976,1113.949951,1090.622314,2022396
2016-04-29,1113.800049,1136,1106.199951,1132.349976,1108.637085,1402985
2016-05-02,1127.75,1130,1116,1117.650024,1094.244873,965679
2016-05-03,1121.900024,1135,1113.150024,1118,1094.587646,1173824
2016-05-04,1117.5,1134.5,1114.25,1127.349976,1103.741699,1323082
2016-05-05,1128,1134.75,1122.699951,1132.300049,1108.588135,1303562
2016-05-06,1132,1132.25,1117.25,1119.650024,1096.203125,683288
2016-05-09,1120,1144.949951,1119,1141.400024,1117.497559,1738295
2016-05-10,1143.5,1147.5,1136.099976,1144.900024,1120.924194,1363250
2016-05-11,1134.699951,1145,1129.699951,1138.800049,1114.951904,1536843
2016-05-12,1144,1152,1132.5,1149.099976,1125.036255,1055422
2016-05-13,1148,1148,1130,1140.900024,1117.007935,1261329
2016-05-16,1145,1165.900024,1132.550049,1162.800049,1138.449463,1129692
2016-05-17,1165.050049,1169.25,1151.300049,1153.449951,1129.295166,1073856
2016-05-18,1151,1151,1131.5,1140.650024,1116.763306,1040661
2016-05-19,1140.099976,1142.699951,1132,1139.300049,1115.441528,963949
2016-05-20,1139.949951,1148.5,1133.599976,1140.900024,1117.007935,504158
2016-05-23,1141.949951,1149.949951,1133.199951,1136.75,1112.944824,865883
2016-05-24,1138.400024,1143.650024,1135.550049,1139.949951,1116.077881,814867
2016-05-25,1146.300049,1175.949951,1146.300049,1173.300049,1148.729614,1441837
2016-05-26,1176.099976,1188.900024,1166.25,1183.25,1158.471069,3426390
2016-05-27,1183.25,1190,1176.699951,1186.800049,1161.946899,1443796
2016-05-30,1187,1195,1178.099976,1179.75,1155.044434,953633
2016-05-31,1185.900024,1185.900024,1177.400024,1181.900024,1157.149414,1378910
2016-06-01,1182.949951,1182.949951,1171,1175.150024,1150.540894,1418908
2016-06-02,1174.699951,1180.599976,1171,1174.949951,1150.344971,1977654
2016-06-03,1180.099976,1185,1169.050049,1171.75,1147.211914,1131105
2016-06-06,1176,1182.400024,1170.050049,1171.099976,1146.575562,1386827
2016-06-07,1176.949951,1180,1167.650024,1173.699951,1149.121094,1407126
2016-06-08,1175.800049,1178,1161,1162.599976,1138.25354,1185703
2016-06-09,1162.5,1164.199951,1152.5,1159.400024,1135.120483,1162046
2016-06-10,1158.400024,1172.699951,1156.199951,1161.349976,1137.029663,1580578
2016-06-13,1154.75,1164.949951,1151.050049,1152.900024,1128.756714,830809
2016-06-14,1155,1157,1144.25,1151.849976,1127.72876,957192
2016-06-15,1155,1170.900024,1153.199951,1169.550049,1145.058105,761456
2016-06-16,1166.550049,1168.849976,1155.349976,1162.150024,1137.812988,1181942
2016-06-17,1167,1178,1165.550049,1170,1145.498535,940413
2016-06-20,1159,1179.25,1158.800049,1172.050049,1147.505737,685691
2016-06-21,1175,1175.449951,1161.199951,1166.650024,1142.21875,667742
2016-06-22,1166,1175,1166,1171.5,1146.967285,950960
2016-06-23,1169.800049,1191.849976,1167.5,1190.099976,1165.177612,981683
2016-06-24,1159.849976,1171.900024,1147,1161.900024,1137.568237,2793491
2016-06-27,1162,1169,1153.050049,1159.949951,1135.659058,1040947
2016-06-28,1161.25,1173.099976,1150,1166.949951,1142.512451,1008745
2016-06-29,1165,1169.5,1159.699951,1168.300049,1153.222534,1355167
2016-06-30,1171,1180,1162.150024,1176.449951,1161.267212,4069723
2016-07-01,1180,1185,1171.800049,1174.5,1159.342407,1076219
2016-07-04,1178.199951,1179.5,1171.400024,1172.800049,1157.664429,1812463
2016-07-05,1172.800049,1174.300049,1162,1165.599976,1150.557251,534082
2016-07-07,1167.900024,1188.75,1160.900024,1185.650024,1170.348633,1208154
2016-07-08,1185.099976,1185.599976,1171.25,1174.849976,1159.687866,779717
2016-07-11,1186,1201.900024,1181.050049,1199.75,1184.266602,1275633
2016-07-12,1209.900024,1209.900024,1195.550049,1202.150024,1186.63562,1761508
2016-07-13,1199.800049,1201.949951,1193.300049,1197.75,1182.29248,1671768
2016-07-14,1201,1202.150024,1192.199951,1200.349976,1184.858765,864917
2016-07-15,1203.800049,1226,1195.099976,1223.699951,1207.907349,1443554
2016-07-18,1225,1238.5,1222.650024,1227.449951,1211.609009,1109621
2016-07-19,1229,1230.75,1213.849976,1218.349976,1202.626587,646501
2016-07-20,1223,1238.5,1221.75,1232.199951,1216.297729,1172583
2016-07-21,1230.699951,1239.900024,1222.5,1228.599976,1212.744263,2278226
2016-07-22,1233.349976,1234.650024,1221.5,1230.800049,1214.915894,1405068
2016-07-25,1233,1249.449951,1227,1246.949951,1230.857422,2468221
2016-07-26,1242.400024,1245.650024,1235.150024,1238.800049,1222.812622,1416498
2016-07-27,1241,1247.550049,1230,1236.949951,1220.986328,2683684
2016-07-28,1238,1251.25,1235.550049,1248.449951,1232.338013,2661632
2016-07-29,1248,1250,1235,1246.199951,1230.117065,848919
2016-08-01,1249,1258.949951,1227.650024,1242.300049,1226.267456,1390216
2016-08-02,1247,1256.449951,1240.400024,1243.300049,1227.254517,1332349
2016-08-03,1241.099976,1249.949951,1231,1240.449951,1224.441284,1183469
2016-08-04,1246.599976,1246.699951,1233.599976,1241,1224.984253,1165720
2016-08-05,1247.400024,1255.650024,1241.75,1249.25,1233.127808,1446228
2016-08-08,1252.900024,1255,1244.550049,1249.599976,1233.473267,1182194
2016-08-09,1252.900024,1252.900024,1237.699951,1247.199951,1231.104248,1052714
2016-08-10,1245,1250.949951,1219.75,1226.900024,1211.066162,904930
2016-08-11,1226.800049,1235,1222,1228.25,1212.398804,714018
2016-08-12,1231.050049,1235,1219.400024,1228.699951,1212.842896,1160374
2016-08-16,1233,1238.449951,1213.800049,1227.300049,1211.46106,867142
2016-08-17,1233.400024,1237.5,1226,1234.900024,1218.963013,1377759
2016-08-18,1238,1254.900024,1234.550049,1252.5,1236.335815,1527914
2016-08-19,1250,1250,1241.449951,1247.099976,1231.005493,1027659
2016-08-22,1245.050049,1254.449951,1241,1250.300049,1234.164185,1375323
2016-08-23,1251,1254,1246.050049,1251.449951,1235.299316,1328631
2016-08-24,1252.050049,1264.199951,1247.050049,1261.800049,1245.515747,1392734
2016-08-25,1264,1266.800049,1254.300049,1258.550049,1242.307739,2182472
2016-08-26,1260,1261.900024,1253.900024,1257.099976,1240.876465,630284
2016-08-29,1255.5,1255.5,1236.199951,1238.099976,1222.121704,736046
2016-08-30,1245.099976,1270.5,1243.949951,1268.650024,1252.277344,2466902
2016-08-31,1269,1295,1265.5,1291.199951,1274.536255,2790341
2016-09-01,1288,1290,1275.400024,1283.699951,1267.133057,1306169
2016-09-02,1285.5,1289,1281.150024,1285.099976,1268.515015,988797
2016-09-06,1290.050049,1303.900024,1290.050049,1300.400024,1283.617676,1377221
